Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0.5238095238095238,2.0,0.0830945558739255,1.0,0.25,1.0,2.0,4.0,1.0,0.35714285714285715,2.0,3.0,7.0,2.0,2.0,0.6713006845708267,0.9268821521782774,2.0,1.0,0.0,3.0,3.0,1.0,0.4,5.0,3.0,0.225,0.4444444444444444,0.26666666666666666,0.47058823529411764
0.14285714285714285,0.0,0.42335243553008595,0.0,0.07142857142857142,2.0,0.0,1.0,0.0,0.5,3.0,2.0,0.0,3.0,0.0,0.18788836229594524,0.9111021883155993,9.0,1.0,0.21428571428571427,3.0,1.0,0.0,0.1,3.0,3.0,0.05,0.1111111111111111,0.13333333333333333,0.0
0.14285714285714285,2.0,0.8359598853868195,1.0,0.10714285714285714,1.0,0.0,1.0,1.0,0.22857142857142856,2.0,1.0,2.0,4.0,1.0,0.1133754607688257,0.3486850030114435,0.0,1.0,0.42857142857142855,3.0,4.0,0.0,0.15,2.0,2.0,0.125,0.1111111111111111,0.2,0.23529411764705882
0.8095238095238095,0.0,0.37177650429799425,0.0,0.07142857142857142,4.0,3.0,3.0,1.0,0.014285714285714285,2.0,4.0,5.0,1.0,1.0,0.8344918378093733,0.32081911262798635,1.0,1.0,0.0,3.0,1.0,0.0,0.85,3.0,4.0,0.85,0.3333333333333333,0.06666666666666667,0.9411764705882353
0.38095238095238093,0.0,0.45343839541547276,0.0,0.07142857142857142,1.0,2.0,4.0,0.0,0.6428571428571429,2.0,2.0,0.0,4.0,1.0,0.3735650342285413,0.5782373017466372,3.0,0.0,0.07142857142857142,3.0,3.0,0.0,0.225,3.0,2.0,0.1,0.1111111111111111,0.0,0.058823529411764705
0.7619047619047619,0.0,0.15329512893982808,0.0,0.25,4.0,3.0,4.0,1.0,0.34285714285714286,3.0,1.0,6.0,2.0,1.0,0.15092153765139546,0.31676370206785787,7.0,1.0,0.2857142857142857,3.0,4.0,1.0,0.1,2.0,3.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941
0.42857142857142855,2.0,0.5322349570200573,0.0,0.0,5.0,2.0,4.0,0.0,0.21428571428571427,3.0,2.0,0.0,4.0,0.0,0.29720905739863085,0.5292913069664726,4.0,1.0,0.2857142857142857,3.0,2.0,0.0,0.175,6.0,3.0,0.025,0.0,0.0,0.0
0.5238095238095238,0.0,0.5702005730659025,2.0,0.17857142857142858,2.0,2.0,3.0,1.0,0.11428571428571428,3.0,4.0,5.0,4.0,0.0,0.8124275934702475,0.6138124874523189,1.0,0.0,0.7142857142857143,4.0,4.0,0.0,0.525,2.0,3.0,0.525,0.3888888888888889,0.4666666666666667,0.4117647058823529
0.35714285714285715,0.0,0.28581661891117477,1.0,0.5,2.0,2.0,2.0,0.0,0.9285714285714286,3.0,2.0,4.0,4.0,1.0,0.20373880989994733,0.7853443083718129,0.0,0.0,0.14285714285714285,3.0,1.0,1.0,0.25,6.0,3.0,0.225,0.3888888888888889,0.5333333333333333,0.058823529411764705
0.4523809523809524,0.0,0.4992836676217765,1.0,0.0,3.0,4.0,2.0,0.0,0.4142857142857143,3.0,3.0,3.0,4.0,0.0,0.34133754607688255,0.8734792210399518,4.0,1.0,0.42857142857142855,3.0,4.0,0.0,0.3,3.0,4.0,0.15,0.2777777777777778,0.06666666666666667,0.11764705882352941
0.5714285714285714,0.0,0.35888252148997135,1.0,0.21428571428571427,4.0,2.0,2.0,0.0,0.6857142857142857,4.0,2.0,1.0,2.0,1.0,0.07177461822011585,0.14189921702469382,6.0,0.0,0.35714285714285715,3.0,4.0,0.0,0.45,2.0,3.0,0.025,0.0,0.0,0.0
0.35714285714285715,0.0,0.3108882521489971,0.0,0.32142857142857145,5.0,3.0,4.0,1.0,0.7428571428571429,4.0,3.0,0.0,3.0,2.0,0.3881516587677725,0.7875527002609918,0.0,0.0,0.21428571428571427,3.0,4.0,2.0,0.25,3.0,3.0,0.225,0.4444444444444444,0.0,0.47058823529411764
0.35714285714285715,1.0,0.29083094555873923,0.0,0.32142857142857145,3.0,3.0,2.0,1.0,0.22857142857142856,2.0,2.0,0.0,4.0,0.0,0.19341758820431806,0.08925918490262999,3.0,1.0,0.21428571428571427,3.0,3.0,0.0,0.225,6.0,2.0,0.175,0.3888888888888889,0.0,0.058823529411764705
0.42857142857142855,0.0,0.5916905444126075,0.0,0.0,2.0,0.0,2.0,1.0,0.37142857142857144,3.0,2.0,0.0,4.0,1.0,0.273407056345445,0.029271230676570968,1.0,0.0,0.21428571428571427,3.0,4.0,1.0,0.45,1.0,2.0,0.45,0.7777777777777778,0.26666666666666666,0.6470588235294118
0.3333333333333333,2.0,0.7750716332378224,1.0,0.0,3.0,0.0,3.0,0.0,0.5714285714285714,2.0,1.0,2.0,2.0,1.0,0.06966824644549763,0.07548685003011443,6.0,1.0,0.6428571428571429,4.0,3.0,0.0,0.125,3.0,3.0,0.075,0.0,0.0,0.11764705882352941
0.5238095238095238,2.0,0.7449856733524355,1.0,0.25,2.0,0.0,4.0,1.0,0.6,3.0,2.0,4.0,4.0,2.0,0.16113744075829384,0.2709094559325437,3.0,0.0,0.5,3.0,3.0,0.0,0.2,2.0,3.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941
0.30952380952380953,0.0,0.9283667621776505,2.0,0.25,2.0,2.0,4.0,0.0,0.9428571428571428,4.0,1.0,8.0,2.0,0.0,0.057925223802001054,0.9040353342702269,9.0,1.0,0.5,3.0,4.0,0.0,0.2,3.0,3.0,0.075,0.1111111111111111,0.0,0.11764705882352941
0.5,0.0,1.0,0.0,0.7142857142857143,4.0,0.0,1.0,1.0,0.2,2.0,2.0,0.0,4.0,1.0,0.26914165350184305,0.05914475005019072,3.0,0.0,0.07142857142857142,3.0,4.0,2.0,0.2,2.0,4.0,0.125,0.2222222222222222,0.06666666666666667,0.23529411764705882
0.9523809523809523,0.0,0.83810888252149,1.0,0.14285714285714285,3.0,4.0,3.0,0.0,0.1,2.0,3.0,4.0,2.0,2.0,0.5025276461295418,0.28753262397109014,2.0,0.0,0.14285714285714285,3.0,4.0,1.0,0.6,3.0,3.0,0.15,0.0,0.0,0.23529411764705882
0.38095238095238093,0.0,0.8603151862464183,1.0,0.03571428571428571,4.0,0.0,4.0,1.0,0.45714285714285713,2.0,1.0,1.0,3.0,2.0,0.09262769878883623,0.2538446095161614,3.0,1.0,0.07142857142857142,3.0,3.0,1.0,0.35,3.0,3.0,0.175,0.16666666666666666,0.3333333333333333,0.4117647058823529
0.11904761904761904,0.0,0.19412607449856734,1.0,0.0,2.0,0.0,4.0,1.0,0.24285714285714285,3.0,1.0,1.0,3.0,1.0,0.011269088994207477,0.5945392491467577,1.0,1.0,0.7857142857142857,4.0,4.0,1.0,0.025,2.0,3.0,0.025,0.0,0.0,0.058823529411764705
0.4523809523809524,0.0,0.6554441260744985,1.0,0.0,2.0,2.0,3.0,0.0,0.7571428571428571,2.0,1.0,1.0,1.0,1.0,0.15329120589784098,0.666653282473399,2.0,1.0,0.21428571428571427,3.0,1.0,1.0,0.425,2.0,2.0,0.075,0.05555555555555555,0.0,0.11764705882352941
0.38095238095238093,0.0,0.29011461318051573,0.0,0.5,2.0,2.0,3.0,0.0,0.5142857142857142,3.0,2.0,0.0,1.0,0.0,0.26940494997367037,0.8616342099979923,1.0,1.0,0.07142857142857142,3.0,4.0,0.0,0.25,6.0,4.0,0.25,0.4444444444444444,0.6,0.35294117647058826
0.42857142857142855,2.0,0.9541547277936963,0.0,0.25,4.0,0.0,1.0,1.0,0.6571428571428571,2.0,3.0,0.0,1.0,0.0,0.3463928383359663,0.4872515559124674,1.0,1.0,0.2857142857142857,3.0,2.0,0.0,0.25,1.0,3.0,0.25,0.3888888888888889,0.0,0.5294117647058824
0.6904761904761905,2.0,0.4040114613180516,1.0,1.0,4.0,0.0,1.0,1.0,0.8285714285714286,3.0,3.0,5.0,2.0,1.0,0.5708267509215377,0.3282071873117848,1.0,0.0,0.07142857142857142,3.0,4.0,1.0,0.25,2.0,2.0,0.25,0.3888888888888889,0.6,0.5294117647058824
0.30952380952380953,1.0,0.49498567335243554,0.0,0.6785714285714286,3.0,0.0,3.0,1.0,0.5285714285714286,4.0,1.0,6.0,4.0,1.0,0.0938388625592417,0.7985143545472797,0.0,1.0,0.07142857142857142,3.0,1.0,1.0,0.075,4.0,3.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941
0.19047619047619047,0.0,0.3445558739255014,1.0,0.10714285714285714,2.0,0.0,3.0,1.0,0.32857142857142857,3.0,1.0,1.0,4.0,0.0,0.09826224328593997,0.3163621762698253,1.0,0.0,0.6428571428571429,4.0,2.0,0.0,0.2,2.0,2.0,0.2,0.2777777777777778,0.13333333333333333,0.11764705882352941
0.6428571428571429,0.0,0.919054441260745,1.0,0.6785714285714286,2.0,2.0,3.0,1.0,0.7,3.0,4.0,4.0,4.0,1.0,0.6575566087414428,0.21710499899618552,0.0,0.0,0.21428571428571427,3.0,2.0,0.0,0.525,2.0,3.0,0.5,0.3888888888888889,0.26666666666666666,0.5882352941176471
0.16666666666666666,0.0,0.8438395415472779,1.0,0.21428571428571427,1.0,2.0,4.0,1.0,0.4857142857142857,2.0,1.0,1.0,4.0,1.0,0.09899947340705635,0.9959044368600682,1.0,1.0,0.0,3.0,3.0,2.0,0.05,2.0,3.0,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705
0.2857142857142857,0.0,0.7020057306590258,0.0,0.39285714285714285,3.0,4.0,2.0,0.0,0.7571428571428571,3.0,2.0,0.0,3.0,0.0,0.29320695102685623,0.7012246536839992,0.0,1.0,0.0,3.0,2.0,0.0,0.15,6.0,3.0,0.125,0.2222222222222222,0.26666666666666666,0.23529411764705882
0.5952380952380952,0.0,0.6361031518624641,1.0,0.9285714285714286,3.0,4.0,4.0,1.0,0.8142857142857143,4.0,1.0,2.0,2.0,2.0,0.20363349131121644,0.15101385264003211,5.0,1.0,0.07142857142857142,3.0,3.0,1.0,0.2,0.0,3.0,0.15,0.2222222222222222,0.0,0.11764705882352941
0.30952380952380953,0.0,0.5200573065902578,0.0,0.03571428571428571,1.0,0.0,2.0,1.0,0.6714285714285714,3.0,2.0,0.0,4.0,0.0,0.2934702474986835,0.25103392892993376,4.0,0.0,0.14285714285714285,3.0,3.0,0.0,0.25,2.0,4.0,0.15,0.2777777777777778,0.0,0.29411764705882354
0.23809523809523808,1.0,0.49355300859598855,1.0,0.0,4.0,2.0,4.0,1.0,0.2,3.0,1.0,2.0,3.0,0.0,0.06029489204844655,0.1906444489058422,0.0,0.0,0.0,3.0,3.0,0.0,0.125,2.0,2.0,0.1,0.1111111111111111,0.0,0.11764705882352941
0.2619047619047619,1.0,0.1683381088825215,1.0,0.4642857142857143,1.0,1.0,3.0,0.0,0.7714285714285715,3.0,3.0,4.0,4.0,0.0,0.3446024223275408,0.8366191527805662,0.0,0.0,0.07142857142857142,3.0,1.0,0.0,0.225,1.0,3.0,0.2,0.3888888888888889,0.4666666666666667,0.4117647058823529
0.8333333333333334,0.0,0.5487106017191977,0.0,0.25,3.0,3.0,1.0,1.0,0.6142857142857143,3.0,4.0,0.0,4.0,1.0,0.5701421800947867,0.8309576390283075,5.0,1.0,0.21428571428571427,3.0,3.0,1.0,0.7,3.0,3.0,0.05,0.0,0.13333333333333333,0.11764705882352941
0.5238095238095238,0.0,0.14111747851002865,0.0,0.8571428571428571,4.0,3.0,4.0,1.0,0.38571428571428573,2.0,3.0,0.0,2.0,0.0,0.42575039494470773,0.6079502108010439,2.0,0.0,0.07142857142857142,3.0,3.0,0.0,0.225,2.0,3.0,0.125,0.2222222222222222,0.06666666666666667,0.0
0.47619047619047616,0.0,0.752865329512894,1.0,0.17857142857142858,2.0,1.0,4.0,0.0,0.14285714285714285,2.0,1.0,2.0,3.0,1.0,0.14181147972617167,0.5734591447500502,1.0,1.0,0.0,3.0,2.0,1.0,0.125,3.0,3.0,0.125,0.2222222222222222,0.0,0.23529411764705882
0.42857142857142855,0.0,0.06160458452722063,1.0,0.21428571428571427,4.0,1.0,2.0,1.0,0.5,3.0,1.0,1.0,4.0,0.0,0.19320695102685623,0.8511945392491468,2.0,1.0,0.5,3.0,3.0,0.0,0.2,6.0,3.0,0.15,0.1111111111111111,0.0,0.058823529411764705
0.2619047619047619,1.0,0.25573065902578795,1.0,0.8214285714285714,2.0,0.0,4.0,1.0,0.6142857142857143,2.0,1.0,1.0,4.0,0.0,0.07530279094260137,0.5082915077293716,1.0,0.0,0.9285714285714286,4.0,2.0,0.0,0.025,3.0,2.0,0.025,0.0,0.06666666666666667,0.0
0.6666666666666666,0.0,0.45272206303724927,1.0,0.03571428571428571,4.0,2.0,3.0,1.0,0.22857142857142856,3.0,5.0,7.0,4.0,2.0,0.9646656134807794,0.4868098775346316,7.0,0.0,0.42857142857142855,3.0,3.0,1.0,0.6,3.0,3.0,0.05,0.05555555555555555,0.13333333333333333,0.11764705882352941
0.40476190476190477,2.0,0.7722063037249284,1.0,0.03571428571428571,2.0,2.0,2.0,1.0,0.8571428571428571,3.0,2.0,3.0,4.0,2.0,0.25028962611901,0.8973298534430837,2.0,1.0,0.21428571428571427,3.0,3.0,1.0,0.375,6.0,3.0,0.175,0.3888888888888889,0.06666666666666667,0.4117647058823529
0.21428571428571427,0.0,0.913323782234957,0.0,0.03571428571428571,3.0,0.0,4.0,1.0,0.6285714285714286,3.0,2.0,0.0,3.0,0.0,0.18267509215376515,0.12640032122063843,1.0,0.0,0.0,3.0,1.0,0.0,0.125,3.0,3.0,0.125,0.2222222222222222,0.0,0.23529411764705882
0.7619047619047619,0.0,0.11604584527220631,0.0,0.2857142857142857,3.0,3.0,3.0,1.0,0.4142857142857143,3.0,5.0,5.0,3.0,1.0,0.9648235913638757,0.6996587030716723,4.0,0.0,0.35714285714285715,3.0,3.0,1.0,0.675,2.0,3.0,0.025,0.0,0.0,0.0
0.2619047619047619,0.0,0.4469914040114613,1.0,1.0,1.0,0.0,4.0,1.0,0.9,1.0,2.0,4.0,3.0,2.0,0.2830437072143233,0.7648664926721542,8.0,1.0,0.42857142857142855,3.0,4.0,2.0,0.275,3.0,3.0,0.175,0.0,0.06666666666666667,0.35294117647058826
0.8809523809523809,2.0,0.24498567335243554,1.0,0.03571428571428571,1.0,2.0,3.0,1.0,0.14285714285714285,2.0,4.0,5.0,1.0,0.0,0.8292259083728278,0.6114836378237302,7.0,1.0,0.2857142857142857,3.0,2.0,0.0,0.775,3.0,4.0,0.225,0.3888888888888889,0.4,0.11764705882352941
0.6666666666666666,0.0,0.2177650429799427,0.0,0.07142857142857142,1.0,3.0,1.0,1.0,0.3142857142857143,3.0,4.0,5.0,3.0,1.0,0.8665613480779357,0.5421401325035133,3.0,1.0,0.07142857142857142,3.0,4.0,1.0,0.575,3.0,3.0,0.3,0.5,0.26666666666666666,0.5294117647058824
0.19047619047619047,1.0,0.17191977077363896,1.0,0.03571428571428571,3.0,0.0,1.0,1.0,0.38571428571428573,3.0,1.0,1.0,1.0,1.0,0.054397051079515535,0.5321019875527002,6.0,0.0,0.21428571428571427,3.0,2.0,1.0,0.15,2.0,3.0,0.075,0.1111111111111111,0.06666666666666667,0.11764705882352941
0.35714285714285715,0.0,0.34885386819484243,1.0,0.9642857142857143,4.0,0.0,2.0,1.0,0.7,3.0,2.0,2.0,3.0,1.0,0.2210637177461822,0.8373820517968279,1.0,0.0,0.07142857142857142,3.0,2.0,1.0,0.375,3.0,3.0,0.375,0.7777777777777778,0.3333333333333333,0.4117647058823529
0.2619047619047619,0.0,0.8237822349570201,1.0,0.7857142857142857,2.0,0.0,3.0,1.0,0.7285714285714285,4.0,1.0,1.0,3.0,1.0,0.08904686677198526,0.8707086930335274,1.0,1.0,0.9285714285714286,4.0,3.0,1.0,0.25,3.0,3.0,0.25,0.3888888888888889,0.0,0.4117647058823529
0.5476190476190477,0.0,0.5845272206303725,0.0,0.17857142857142858,3.0,3.0,4.0,1.0,0.07142857142857142,3.0,3.0,0.0,3.0,0.0,0.4334913112164297,0.5531017867898013,1.0,1.0,0.07142857142857142,3.0,2.0,0.0,0.25,3.0,3.0,0.25,0.4444444444444444,0.5333333333333333,0.4117647058823529
0.5476190476190477,0.0,0.38896848137535817,0.0,0.0,3.0,3.0,2.0,1.0,0.2714285714285714,4.0,3.0,0.0,1.0,1.0,0.388783570300158,0.7015458743224252,1.0,1.0,0.35714285714285715,3.0,3.0,1.0,0.25,2.0,3.0,0.25,0.3888888888888889,0.0,0.4117647058823529
0.3333333333333333,0.0,0.012893982808022923,1.0,0.17857142857142858,5.0,0.0,3.0,1.0,0.18571428571428572,3.0,1.0,1.0,3.0,0.0,0.10684570826750922,0.4150170648464164,3.0,1.0,0.6428571428571429,4.0,1.0,0.0,0.2,2.0,3.0,0.125,0.2222222222222222,0.06666666666666667,0.23529411764705882
0.7142857142857143,0.0,0.2793696275071633,0.0,0.5357142857142857,4.0,0.0,3.0,0.0,0.9428571428571428,3.0,2.0,0.0,3.0,2.0,0.2859399684044234,0.46572977313792413,8.0,1.0,0.21428571428571427,3.0,3.0,1.0,0.45,2.0,3.0,0.2,0.3888888888888889,0.4666666666666667,0.4117647058823529
0.3333333333333333,0.0,0.5759312320916905,0.0,0.21428571428571427,3.0,0.0,4.0,1.0,0.8714285714285714,2.0,2.0,0.0,3.0,1.0,0.23565034228541337,0.5979120658502308,1.0,1.0,0.21428571428571427,3.0,3.0,1.0,0.325,3.0,2.0,0.325,0.4444444444444444,0.26666666666666666,0.47058823529411764
0.5238095238095238,1.0,0.44269340974212035,1.0,0.5357142857142857,4.0,2.0,1.0,1.0,0.3,2.0,2.0,2.0,3.0,0.0,0.21511321748288573,0.39706886167436256,6.0,1.0,0.21428571428571427,3.0,4.0,0.0,0.25,6.0,3.0,0.025,0.0,0.0,0.0
0.42857142857142855,0.0,0.30659025787965616,0.0,0.07142857142857142,1.0,0.0,3.0,1.0,0.3,2.0,3.0,0.0,4.0,1.0,0.49057398630858345,0.13748243324633608,1.0,0.0,0.0,3.0,1.0,1.0,0.4,6.0,3.0,0.4,0.3888888888888889,0.2,0.4117647058823529
0.5,0.0,0.5680515759312321,0.0,0.14285714285714285,3.0,4.0,4.0,1.0,0.37142857142857144,3.0,2.0,6.0,4.0,1.0,0.05671406003159558,0.049829351535836175,3.0,1.0,0.21428571428571427,3.0,3.0,1.0,0.475,6.0,4.0,0.025,0.0,0.0,0.0
0.6666666666666666,0.0,0.2349570200573066,1.0,0.0,4.0,2.0,4.0,1.0,0.14285714285714285,3.0,5.0,7.0,4.0,2.0,0.9804107424960505,0.7769925717727364,9.0,1.0,0.42857142857142855,3.0,4.0,2.0,0.575,0.0,3.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941
0.2619047619047619,0.0,0.42406876790830944,1.0,0.0,3.0,0.0,4.0,0.0,0.8142857142857143,2.0,4.0,7.0,4.0,2.0,0.7959452343338599,0.05336277855852239,3.0,1.0,0.21428571428571427,3.0,2.0,2.0,0.225,2.0,2.0,0.175,0.3888888888888889,0.06666666666666667,0.4117647058823529
0.5,0.0,0.44412607449856734,0.0,0.8214285714285714,1.0,3.0,2.0,0.0,0.42857142857142855,2.0,4.0,0.0,4.0,1.0,0.5804107424960505,0.27038747239510136,0.0,1.0,0.0,3.0,1.0,1.0,0.525,2.0,2.0,0.5,0.5,0.6,0.35294117647058826
0.023809523809523808,2.0,0.28796561604584525,1.0,0.32142857142857145,3.0,2.0,1.0,0.0,0.9428571428571428,2.0,1.0,1.0,2.0,0.0,0.04476040021063718,0.16277855852238507,1.0,0.0,1.0,4.0,2.0,0.0,0.025,2.0,4.0,0.025,0.05555555555555555,0.0,0.0
0.6190476190476191,0.0,0.9720630372492837,1.0,0.32142857142857145,4.0,1.0,4.0,1.0,0.15714285714285714,3.0,2.0,4.0,4.0,1.0,0.2873091100579252,0.683677976309978,2.0,0.0,0.14285714285714285,3.0,4.0,0.0,0.225,5.0,4.0,0.1,0.1111111111111111,0.06666666666666667,0.17647058823529413
0.2857142857142857,0.0,0.6468481375358166,1.0,0.07142857142857142,3.0,4.0,4.0,0.0,0.8285714285714286,3.0,1.0,1.0,1.0,0.0,0.08678251711427067,0.25946597068861676,5.0,0.0,0.0,3.0,3.0,0.0,0.2,5.0,3.0,0.125,0.1111111111111111,0.0,0.23529411764705882
0.23809523809523808,1.0,0.0651862464183381,1.0,0.03571428571428571,3.0,0.0,4.0,1.0,0.3142857142857143,2.0,1.0,2.0,4.0,1.0,0.15050026329647181,0.4869704878538446,1.0,0.0,0.07142857142857142,3.0,2.0,1.0,0.05,2.0,3.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941
0.7142857142857143,0.0,0.5393982808022922,1.0,0.10714285714285714,3.0,0.0,4.0,1.0,0.34285714285714286,3.0,3.0,3.0,4.0,0.0,0.36276987888362294,0.6670146556916282,1.0,1.0,0.0,3.0,3.0,0.0,0.275,2.0,3.0,0.25,0.5,0.0,0.47058823529411764
0.42857142857142855,0.0,0.15472779369627507,1.0,0.2857142857142857,3.0,2.0,4.0,1.0,0.7,2.0,1.0,1.0,3.0,1.0,0.12527646129541864,0.7903232282674162,0.0,0.0,0.42857142857142855,3.0,1.0,1.0,0.05,0.0,2.0,0.025,0.0,0.0,0.0
0.35714285714285715,0.0,0.17765042979942694,0.0,0.14285714285714285,3.0,3.0,4.0,0.0,0.05714285714285714,3.0,1.0,6.0,3.0,0.0,0.09699842022116903,0.28331660309174866,1.0,0.0,0.14285714285714285,3.0,2.0,0.0,0.025,2.0,3.0,0.025,0.0,0.0,0.0
0.2857142857142857,0.0,0.38108882521489973,1.0,0.5714285714285714,4.0,2.0,2.0,0.0,0.9285714285714286,3.0,3.0,5.0,1.0,1.0,0.5743549236440232,0.9569564344509135,1.0,0.0,0.8571428571428571,4.0,4.0,2.0,0.225,2.0,3.0,0.225,0.05555555555555555,0.0,0.47058823529411764
0.2619047619047619,1.0,0.504297994269341,1.0,0.0,4.0,0.0,2.0,1.0,0.6571428571428571,1.0,1.0,1.0,4.0,2.0,0.09010005265929437,0.677173258381851,1.0,1.0,0.5,3.0,4.0,1.0,0.25,5.0,3.0,0.25,0.3888888888888889,0.13333333333333333,0.47058823529411764
0.8333333333333334,0.0,0.8001432664756447,0.0,0.03571428571428571,4.0,0.0,1.0,0.0,0.6857142857142857,2.0,4.0,5.0,4.0,1.0,0.7592417061611374,0.8001204577394098,2.0,1.0,0.35714285714285715,3.0,3.0,0.0,0.775,3.0,3.0,0.625,0.4444444444444444,0.2,0.4117647058823529
0.47619047619047616,0.0,0.11891117478510028,1.0,0.03571428571428571,5.0,2.0,4.0,1.0,0.8857142857142857,3.0,1.0,1.0,3.0,1.0,0.10784623486045287,0.7378839590443687,6.0,0.0,0.14285714285714285,3.0,2.0,1.0,0.15,0.0,1.0,0.025,0.0,0.0,0.058823529411764705
0.2619047619047619,0.0,0.7091690544412608,1.0,0.0,4.0,2.0,1.0,1.0,0.08571428571428572,3.0,1.0,1.0,4.0,1.0,0.19894681411269088,0.9648664926721542,9.0,0.0,0.21428571428571427,3.0,2.0,3.0,0.1,3.0,4.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941
0.5952380952380952,0.0,0.9097421203438395,0.0,0.2857142857142857,3.0,3.0,1.0,0.0,0.7857142857142857,1.0,2.0,0.0,3.0,0.0,0.2283833596629805,0.29692832764505117,8.0,1.0,0.14285714285714285,3.0,2.0,0.0,0.175,2.0,2.0,0.1,0.16666666666666666,0.06666666666666667,0.17647058823529413
0.9047619047619048,0.0,0.7593123209169055,1.0,0.8214285714285714,2.0,0.0,1.0,1.0,0.9571428571428572,3.0,1.0,2.0,4.0,0.0,0.08309636650868879,0.327926119253162,1.0,1.0,0.35714285714285715,3.0,4.0,0.0,0.125,3.0,3.0,0.1,0.1111111111111111,0.06666666666666667,0.0
0.2857142857142857,1.0,0.44340974212034384,1.0,0.0,2.0,2.0,3.0,0.0,0.4,3.0,2.0,2.0,4.0,0.0,0.15808320168509743,0.3488054607508532,1.0,1.0,0.8571428571428571,4.0,4.0,0.0,0.3,2.0,3.0,0.3,0.4444444444444444,0.2,0.4117647058823529
0.5714285714285714,0.0,0.5071633237822349,1.0,0.7857142857142857,5.0,0.0,1.0,0.0,0.2,3.0,4.0,7.0,4.0,0.0,0.7889942074776198,0.5543866693435053,2.0,1.0,0.21428571428571427,3.0,2.0,0.0,0.4,2.0,3.0,0.025,0.0,0.0,0.0
0.23809523809523808,0.0,0.24212034383954154,1.0,0.7142857142857143,3.0,2.0,3.0,1.0,0.17142857142857143,3.0,1.0,1.0,4.0,1.0,0.08973143759873618,0.1838185103392893,1.0,1.0,0.0,3.0,3.0,1.0,0.125,2.0,1.0,0.125,0.1111111111111111,0.0,0.11764705882352941
0.9761904761904762,0.0,0.8753581661891118,1.0,0.07142857142857142,3.0,2.0,3.0,0.0,0.7285714285714285,4.0,1.0,2.0,1.0,1.0,0.08746708794102159,0.31600080305159606,4.0,0.0,0.6428571428571429,4.0,1.0,3.0,0.3,3.0,2.0,0.025,0.0,0.0,0.0
0.38095238095238093,0.0,0.22707736389684813,1.0,0.21428571428571427,4.0,0.0,1.0,0.0,0.32857142857142857,3.0,3.0,7.0,2.0,0.0,0.5784623486045287,0.770889379642642,0.0,1.0,0.0,3.0,3.0,0.0,0.325,4.0,3.0,0.3,0.3333333333333333,0.13333333333333333,0.6470588235294118
0.3333333333333333,0.0,0.22349570200573066,0.0,0.03571428571428571,4.0,3.0,3.0,1.0,0.7428571428571429,2.0,2.0,0.0,2.0,0.0,0.4685624012638231,0.9673559526199559,7.0,0.0,0.07142857142857142,3.0,3.0,0.0,0.175,3.0,2.0,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941
0.2619047619047619,0.0,0.3975644699140401,1.0,0.9285714285714286,3.0,2.0,2.0,0.0,0.5142857142857142,3.0,2.0,4.0,3.0,1.0,0.175144813059505,0.9417787592852841,4.0,1.0,0.07142857142857142,3.0,1.0,1.0,0.275,3.0,2.0,0.2,0.3888888888888889,0.06666666666666667,0.058823529411764705
0.47619047619047616,0.0,0.4785100286532951,0.0,0.32142857142857145,4.0,3.0,3.0,1.0,0.6142857142857143,2.0,3.0,0.0,3.0,2.0,0.4071090047393365,0.13953021481630196,0.0,0.0,0.21428571428571427,3.0,2.0,2.0,0.225,2.0,3.0,0.2,0.3888888888888889,0.13333333333333333,0.4117647058823529
0.30952380952380953,0.0,0.2707736389684814,1.0,0.21428571428571427,2.0,2.0,2.0,0.0,0.014285714285714285,3.0,2.0,3.0,1.0,1.0,0.1736176935229068,0.08279461955430636,1.0,1.0,0.07142857142857142,3.0,2.0,1.0,0.325,5.0,1.0,0.325,0.5555555555555556,0.2,0.7058823529411765
0.09523809523809523,2.0,0.25429799426934097,1.0,0.8928571428571429,2.0,1.0,2.0,0.0,0.7857142857142857,2.0,1.0,1.0,3.0,1.0,0.09505002632964718,0.3292110018068661,1.0,0.0,0.21428571428571427,3.0,2.0,0.0,0.1,2.0,2.0,0.1,0.1111111111111111,0.06666666666666667,0.17647058823529413
